episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/num_weight_syncs,info/num_steps_replayed,info/sample_throughput,info/train_throughput,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/timing_breakdown/optimizer_step_time_ms,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles,info/learner/cur_lr,info/learner/policy_loss,info/learner/entropy,info/learner/entropy_coeff,info/learner/var_gnorm,info/learner/vf_loss,info/learner/vf_explained_var,info/learner/grad_gnorm
-2.0,-21.0,-13.07,7433.15,16,32000,False,1943000,1843,61,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-37-19,1629905839,10.395960807800293,632.8790247440338,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,632.8790247440338,1943000,61,13,00000,0,"[-4.0, -18.0, -8.0, -7.0, -12.0, -7.0, -9.0, -19.0, -8.0, -8.0, -6.0, -16.0, -11.0, -10.0, -12.0, -9.0, -19.0, -19.0, -6.0, -14.0, -19.0, -12.0, -20.0, -20.0, -4.0, -18.0, -7.0, -10.0, -15.0, -10.0, -11.0, -19.0, -9.0, -16.0, -19.0, -12.0, -18.0, -19.0, -11.0, -20.0, -5.0, -12.0, -19.0, -19.0, -9.0, -14.0, -11.0, -17.0, -18.0, -21.0, -12.0, -10.0, -17.0, -19.0, -17.0, -9.0, -20.0, -19.0, -6.0, -16.0, -17.0, -11.0, -11.0, -10.0, -16.0, -18.0, -8.0, -13.0, -6.0, -9.0, -18.0, -16.0, -9.0, -6.0, -17.0, -20.0, -18.0, -8.0, -13.0, -8.0, -16.0, -17.0, -6.0, -2.0, -8.0, -17.0, -19.0, -13.0, -16.0, -11.0, -16.0, -7.0, -11.0, -12.0, -8.0, -20.0, -10.0, -12.0, -16.0, -17.0]","[10607, 6413, 8722, 9063, 8777, 9152, 8585, 6486, 9328, 8155, 9108, 6946, 7934, 8029, 7822, 9304, 5440, 5610, 9192, 6467, 5775, 8061, 5841, 6016, 9579, 6970, 8686, 7834, 7078, 8338, 7762, 5532, 7969, 6880, 6248, 7580, 5767, 6028, 8008, 5214, 9470, 8336, 6559, 4401, 8120, 6583, 8540, 5656, 6814, 5458, 7114, 7702, 6972, 6452, 6414, 8535, 5764, 4836, 9778, 6551, 6195, 7960, 8286, 7877, 6252, 5230, 9284, 8144, 8730, 7982, 6200, 6453, 9059, 8680, 6384, 5098, 7060, 8860, 6863, 9696, 7375, 7092, 10310, 9914, 8656, 6083, 6529, 7728, 6961, 7182, 6573, 9421, 7327, 7430, 8874, 6825, 7698, 7082, 5571, 6030]",1.9027627030993304,0.1547720404651421,1.836818468417687,3884000,1943000,38870,0,3039.294,5983.61,93.47857142857141,11.25,0.6514285714285715,0.9640765667336771,12.257,132.787,22.442,31.816,5202.642,3885,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,28.712368,1467.6465,0.009999999776482582,24.497602,30.937908,0.7242687,39.999996
-2.0,-21.0,-12.53,7676.15,12,32000,False,1975000,1855,62,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-37-30,1629905850,10.410235166549683,643.2892599105835,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,643.2892599105835,1975000,62,13,00000,0,"[-7.0, -14.0, -7.0, -7.0, -11.0, -3.0, -12.0, -13.0, -6.0, -4.0, -16.0, -14.0, -15.0, -10.0, -11.0, -19.0, -9.0, -16.0, -19.0, -12.0, -18.0, -19.0, -11.0, -20.0, -5.0, -12.0, -19.0, -19.0, -9.0, -14.0, -11.0, -17.0, -18.0, -21.0, -12.0, -10.0, -17.0, -19.0, -17.0, -9.0, -20.0, -19.0, -6.0, -16.0, -17.0, -11.0, -11.0, -10.0, -16.0, -18.0, -8.0, -13.0, -6.0, -9.0, -18.0, -16.0, -9.0, -6.0, -17.0, -20.0, -18.0, -8.0, -13.0, -8.0, -16.0, -17.0, -6.0, -2.0, -8.0, -17.0, -19.0, -13.0, -16.0, -11.0, -16.0, -7.0, -11.0, -12.0, -8.0, -20.0, -10.0, -12.0, -16.0, -17.0, -4.0, -18.0, -8.0, -7.0, -12.0, -7.0, -9.0, -19.0, -8.0, -8.0, -6.0, -16.0, -11.0, -10.0, -12.0, -9.0]","[10541, 8871, 9398, 9400, 8717, 10646, 8996, 8114, 9539, 9785, 7442, 8322, 7078, 8338, 7762, 5532, 7969, 6880, 6248, 7580, 5767, 6028, 8008, 5214, 9470, 8336, 6559, 4401, 8120, 6583, 8540, 5656, 6814, 5458, 7114, 7702, 6972, 6452, 6414, 8535, 5764, 4836, 9778, 6551, 6195, 7960, 8286, 7877, 6252, 5230, 9284, 8144, 8730, 7982, 6200, 6453, 9059, 8680, 6384, 5098, 7060, 8860, 6863, 9696, 7375, 7092, 10310, 9914, 8656, 6083, 6529, 7728, 6961, 7182, 6573, 9421, 7327, 7430, 8874, 6825, 7698, 7082, 5571, 6030, 10607, 6413, 8722, 9063, 8777, 9152, 8585, 6486, 9328, 8155, 9108, 6946, 7934, 8029, 7822, 9304]",1.9022150951122256,0.1544573886644849,1.835852466813997,3947000,1975000,39503,0,3042.8,5990.513,95.48461538461538,11.276923076923076,0.813846153846154,0.9640765667336771,16.343,129.176,21.154,27.577,5215.296,3949,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,-14.207955,1482.4939,0.009999999776482582,24.853935,23.655521,0.82404846,40.0
-2.0,-21.0,-11.7,8000.66,14,32000,False,2007000,1869,63,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-37-40,1629905860,10.403374195098877,653.6926341056824,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,653.6926341056824,2007000,63,13,00000,0,"[-7.0, -5.0, -6.0, -6.0, -15.0, -8.0, -11.0, -7.0, -11.0, -8.0, -4.0, -10.0, -6.0, -9.0, -19.0, -19.0, -9.0, -14.0, -11.0, -17.0, -18.0, -21.0, -12.0, -10.0, -17.0, -19.0, -17.0, -9.0, -20.0, -19.0, -6.0, -16.0, -17.0, -11.0, -11.0, -10.0, -16.0, -18.0, -8.0, -13.0, -6.0, -9.0, -18.0, -16.0, -9.0, -6.0, -17.0, -20.0, -18.0, -8.0, -13.0, -8.0, -16.0, -17.0, -6.0, -2.0, -8.0, -17.0, -19.0, -13.0, -16.0, -11.0, -16.0, -7.0, -11.0, -12.0, -8.0, -20.0, -10.0, -12.0, -16.0, -17.0, -4.0, -18.0, -8.0, -7.0, -12.0, -7.0, -9.0, -19.0, -8.0, -8.0, -6.0, -16.0, -11.0, -10.0, -12.0, -9.0, -7.0, -14.0, -7.0, -7.0, -11.0, -3.0, -12.0, -13.0, -6.0, -4.0, -16.0, -14.0]","[10663, 9914, 9514, 10295, 7796, 9901, 9731, 9142, 8595, 9604, 10290, 8685, 9604, 8927, 6559, 4401, 8120, 6583, 8540, 5656, 6814, 5458, 7114, 7702, 6972, 6452, 6414, 8535, 5764, 4836, 9778, 6551, 6195, 7960, 8286, 7877, 6252, 5230, 9284, 8144, 8730, 7982, 6200, 6453, 9059, 8680, 6384, 5098, 7060, 8860, 6863, 9696, 7375, 7092, 10310, 9914, 8656, 6083, 6529, 7728, 6961, 7182, 6573, 9421, 7327, 7430, 8874, 6825, 7698, 7082, 5571, 6030, 10607, 6413, 8722, 9063, 8777, 9152, 8585, 6486, 9328, 8155, 9108, 6946, 7934, 8029, 7822, 9304, 10541, 8871, 9398, 9400, 8717, 10646, 8996, 8114, 9539, 9785, 7442, 8322]",1.9028855296865805,0.15444897629202267,1.8369103610386122,4011000,2007000,40147,0,3041.898,6083.797,94.20000000000002,11.253846153846153,0.7807692307692308,0.9640765667336771,15.878,132.054,20.265,23.199,5224.247,4013,0.02,0.13999999999999999,"[0.0, 0.0, 0.0, 0.0, 1.0]",0.0005000000237487257,-17.766554,1541.7706,0.009999999776482582,25.124325,25.939352,0.78540635,40.000004
-2.0,-20.0,-10.63,8376.43,15,32000,False,2039000,1884,64,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-37-51,1629905871,10.398226976394653,664.090861082077,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,664.090861082077,2039000,64,13,00000,0,"[-10.0, -6.0, -9.0, -7.0, -3.0, -2.0, -18.0, -3.0, -15.0, -10.0, -8.0, -5.0, -13.0, -5.0, -11.0, -19.0, -6.0, -16.0, -17.0, -11.0, -11.0, -10.0, -16.0, -18.0, -8.0, -13.0, -6.0, -9.0, -18.0, -16.0, -9.0, -6.0, -17.0, -20.0, -18.0, -8.0, -13.0, -8.0, -16.0, -17.0, -6.0, -2.0, -8.0, -17.0, -19.0, -13.0, -16.0, -11.0, -16.0, -7.0, -11.0, -12.0, -8.0, -20.0, -10.0, -12.0, -16.0, -17.0, -4.0, -18.0, -8.0, -7.0, -12.0, -7.0, -9.0, -19.0, -8.0, -8.0, -6.0, -16.0, -11.0, -10.0, -12.0, -9.0, -7.0, -14.0, -7.0, -7.0, -11.0, -3.0, -12.0, -13.0, -6.0, -4.0, -16.0, -14.0, -7.0, -5.0, -6.0, -6.0, -15.0, -8.0, -11.0, -7.0, -11.0, -8.0, -4.0, -10.0, -6.0, -9.0]","[9835, 9471, 9506, 9142, 10212, 10873, 7165, 10554, 7046, 9182, 9810, 9929, 8047, 9655, 8234, 4836, 9778, 6551, 6195, 7960, 8286, 7877, 6252, 5230, 9284, 8144, 8730, 7982, 6200, 6453, 9059, 8680, 6384, 5098, 7060, 8860, 6863, 9696, 7375, 7092, 10310, 9914, 8656, 6083, 6529, 7728, 6961, 7182, 6573, 9421, 7327, 7430, 8874, 6825, 7698, 7082, 5571, 6030, 10607, 6413, 8722, 9063, 8777, 9152, 8585, 6486, 9328, 8155, 9108, 6946, 7934, 8029, 7822, 9304, 10541, 8871, 9398, 9400, 8717, 10646, 8996, 8114, 9539, 9785, 7442, 8322, 10663, 9914, 9514, 10295, 7796, 9901, 9731, 9142, 8595, 9604, 10290, 8685, 9604, 8927]",1.9029324078678074,0.1542169409069097,1.8360698948735363,4076000,2039000,40795,0,3050.334,6195.991,94.16153846153846,11.292307692307693,0.7707692307692308,0.9640765667336771,18.655,131.832,20.434,22.935,5220.763,4077,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,3.3733926,1540.9255,0.009999999776482582,25.436289,19.52354,0.8505078,40.0
2.0,-20.0,-9.71,8668.19,14,33000,False,2072000,1898,65,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-38-01,1629905881,10.338796138763428,674.4296572208405,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,674.4296572208405,2072000,65,13,00000,0,"[2.0, -5.0, -10.0, -8.0, -12.0, -4.0, -1.0, -14.0, -6.0, -7.0, 1.0, -5.0, -4.0, -13.0, -16.0, -9.0, -6.0, -17.0, -20.0, -18.0, -8.0, -13.0, -8.0, -16.0, -17.0, -6.0, -2.0, -8.0, -17.0, -19.0, -13.0, -16.0, -11.0, -16.0, -7.0, -11.0, -12.0, -8.0, -20.0, -10.0, -12.0, -16.0, -17.0, -4.0, -18.0, -8.0, -7.0, -12.0, -7.0, -9.0, -19.0, -8.0, -8.0, -6.0, -16.0, -11.0, -10.0, -12.0, -9.0, -7.0, -14.0, -7.0, -7.0, -11.0, -3.0, -12.0, -13.0, -6.0, -4.0, -16.0, -14.0, -7.0, -5.0, -6.0, -6.0, -15.0, -8.0, -11.0, -7.0, -11.0, -8.0, -4.0, -10.0, -6.0, -9.0, -10.0, -6.0, -9.0, -7.0, -3.0, -2.0, -18.0, -3.0, -15.0, -10.0, -8.0, -5.0, -13.0, -5.0, -11.0]","[11018, 10133, 8630, 9532, 7347, 10598, 10828, 8368, 9629, 8882, 10325, 9679, 9921, 7591, 6453, 9059, 8680, 6384, 5098, 7060, 8860, 6863, 9696, 7375, 7092, 10310, 9914, 8656, 6083, 6529, 7728, 6961, 7182, 6573, 9421, 7327, 7430, 8874, 6825, 7698, 7082, 5571, 6030, 10607, 6413, 8722, 9063, 8777, 9152, 8585, 6486, 9328, 8155, 9108, 6946, 7934, 8029, 7822, 9304, 10541, 8871, 9398, 9400, 8717, 10646, 8996, 8114, 9539, 9785, 7442, 8322, 10663, 9914, 9514, 10295, 7796, 9901, 9731, 9142, 8595, 9604, 10290, 8685, 9604, 8927, 9835, 9471, 9506, 9142, 10212, 10873, 7165, 10554, 7046, 9182, 9810, 9929, 8047, 9655, 8234]",1.901992072041572,0.15361156301584514,1.8319039188317625,4141000,2072000,41440,0,3151.834,6208.159,94.1,11.369230769230771,0.8169230769230769,0.9640765667336771,14.553,133.296,19.503,29.444,5220.003,4143,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,-18.587137,1497.5985,0.009999999776482582,25.725513,21.545925,0.832457,40.000004
2.0,-20.0,-9.08,8882.58,13,32000,False,2104000,1911,66,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-38-12,1629905892,10.37610149383545,684.8057587146759,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,684.8057587146759,2104000,66,13,00000,0,"[-2.0, -7.0, -9.0, -11.0, -5.0, -4.0, -9.0, -11.0, -6.0, -4.0, -11.0, -6.0, -8.0, -8.0, -17.0, -19.0, -13.0, -16.0, -11.0, -16.0, -7.0, -11.0, -12.0, -8.0, -20.0, -10.0, -12.0, -16.0, -17.0, -4.0, -18.0, -8.0, -7.0, -12.0, -7.0, -9.0, -19.0, -8.0, -8.0, -6.0, -16.0, -11.0, -10.0, -12.0, -9.0, -7.0, -14.0, -7.0, -7.0, -11.0, -3.0, -12.0, -13.0, -6.0, -4.0, -16.0, -14.0, -7.0, -5.0, -6.0, -6.0, -15.0, -8.0, -11.0, -7.0, -11.0, -8.0, -4.0, -10.0, -6.0, -9.0, -10.0, -6.0, -9.0, -7.0, -3.0, -2.0, -18.0, -3.0, -15.0, -10.0, -8.0, -5.0, -13.0, -5.0, -11.0, 2.0, -5.0, -10.0, -8.0, -12.0, -4.0, -1.0, -14.0, -6.0, -7.0, 1.0, -5.0, -4.0, -13.0]","[10440, 9863, 9394, 9076, 10074, 9628, 9264, 8041, 10802, 10712, 8052, 9312, 9625, 8656, 6083, 6529, 7728, 6961, 7182, 6573, 9421, 7327, 7430, 8874, 6825, 7698, 7082, 5571, 6030, 10607, 6413, 8722, 9063, 8777, 9152, 8585, 6486, 9328, 8155, 9108, 6946, 7934, 8029, 7822, 9304, 10541, 8871, 9398, 9400, 8717, 10646, 8996, 8114, 9539, 9785, 7442, 8322, 10663, 9914, 9514, 10295, 7796, 9901, 9731, 9142, 8595, 9604, 10290, 8685, 9604, 8927, 9835, 9471, 9506, 9142, 10212, 10873, 7165, 10554, 7046, 9182, 9810, 9929, 8047, 9655, 8234, 11018, 10133, 8630, 9532, 7347, 10598, 10828, 8368, 9629, 8882, 10325, 9679, 9921, 7591]",1.9015934579923421,0.15345154960853744,1.8315228497942089,4205000,2104000,42089,0,3058.187,6116.375,94.86923076923077,11.323076923076924,0.7323076923076923,0.9640765667336771,16.63,133.156,20.728,24.553,5196.231,4207,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,-36.58172,1573.9305,0.009999999776482582,25.971327,31.213503,0.7759212,40.0
3.0,-19.0,-7.86,9245.98,12,32000,False,2136000,1923,67,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-38-22,1629905902,10.377692699432373,695.1834514141083,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,695.1834514141083,2136000,67,13,00000,0,"[-6.0, 3.0, -3.0, -8.0, -2.0, -6.0, -7.0, -3.0, -1.0, -1.0, 3.0, -5.0, -10.0, -12.0, -16.0, -17.0, -4.0, -18.0, -8.0, -7.0, -12.0, -7.0, -9.0, -19.0, -8.0, -8.0, -6.0, -16.0, -11.0, -10.0, -12.0, -9.0, -7.0, -14.0, -7.0, -7.0, -11.0, -3.0, -12.0, -13.0, -6.0, -4.0, -16.0, -14.0, -7.0, -5.0, -6.0, -6.0, -15.0, -8.0, -11.0, -7.0, -11.0, -8.0, -4.0, -10.0, -6.0, -9.0, -10.0, -6.0, -9.0, -7.0, -3.0, -2.0, -18.0, -3.0, -15.0, -10.0, -8.0, -5.0, -13.0, -5.0, -11.0, 2.0, -5.0, -10.0, -8.0, -12.0, -4.0, -1.0, -14.0, -6.0, -7.0, 1.0, -5.0, -4.0, -13.0, -2.0, -7.0, -9.0, -11.0, -5.0, -4.0, -9.0, -11.0, -6.0, -4.0, -11.0, -6.0, -8.0]","[10456, 10933, 10746, 8628, 10831, 9890, 10066, 11251, 10879, 11008, 10951, 10290, 7698, 7082, 5571, 6030, 10607, 6413, 8722, 9063, 8777, 9152, 8585, 6486, 9328, 8155, 9108, 6946, 7934, 8029, 7822, 9304, 10541, 8871, 9398, 9400, 8717, 10646, 8996, 8114, 9539, 9785, 7442, 8322, 10663, 9914, 9514, 10295, 7796, 9901, 9731, 9142, 8595, 9604, 10290, 8685, 9604, 8927, 9835, 9471, 9506, 9142, 10212, 10873, 7165, 10554, 7046, 9182, 9810, 9929, 8047, 9655, 8234, 11018, 10133, 8630, 9532, 7347, 10598, 10828, 8368, 9629, 8882, 10325, 9679, 9921, 7591, 10440, 9863, 9394, 9076, 10074, 9628, 9264, 8041, 10802, 10712, 8052, 9312, 9625]",1.9022334917246035,0.1532987524237336,1.8318040504432593,4269000,2136000,42725,0,3046.322,6092.645,93.62857142857142,11.414285714285715,0.6664285714285715,0.9640765667336771,17.265,128.55,21.815,28.486,5191.777,4271,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,8.717699,1505.0869,0.009999999776482582,26.186605,29.19471,0.7152208,40.0
3.0,-19.0,-7.44,9428.45,11,32000,False,2168000,1934,68,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-38-33,1629905913,10.478947877883911,705.6623992919922,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,705.6623992919922,2168000,68,13,00000,0,"[-6.0, -11.0, -6.0, -7.0, -12.0, -1.0, -1.0, -13.0, -10.0, -1.0, -10.0, -19.0, -8.0, -8.0, -6.0, -16.0, -11.0, -10.0, -12.0, -9.0, -7.0, -14.0, -7.0, -7.0, -11.0, -3.0, -12.0, -13.0, -6.0, -4.0, -16.0, -14.0, -7.0, -5.0, -6.0, -6.0, -15.0, -8.0, -11.0, -7.0, -11.0, -8.0, -4.0, -10.0, -6.0, -9.0, -10.0, -6.0, -9.0, -7.0, -3.0, -2.0, -18.0, -3.0, -15.0, -10.0, -8.0, -5.0, -13.0, -5.0, -11.0, 2.0, -5.0, -10.0, -8.0, -12.0, -4.0, -1.0, -14.0, -6.0, -7.0, 1.0, -5.0, -4.0, -13.0, -2.0, -7.0, -9.0, -11.0, -5.0, -4.0, -9.0, -11.0, -6.0, -4.0, -11.0, -6.0, -8.0, -6.0, 3.0, -3.0, -8.0, -2.0, -6.0, -7.0, -3.0, -1.0, -1.0, 3.0, -5.0]","[10033, 8566, 9957, 9968, 8094, 11174, 11158, 8203, 8887, 11227, 8680, 6486, 9328, 8155, 9108, 6946, 7934, 8029, 7822, 9304, 10541, 8871, 9398, 9400, 8717, 10646, 8996, 8114, 9539, 9785, 7442, 8322, 10663, 9914, 9514, 10295, 7796, 9901, 9731, 9142, 8595, 9604, 10290, 8685, 9604, 8927, 9835, 9471, 9506, 9142, 10212, 10873, 7165, 10554, 7046, 9182, 9810, 9929, 8047, 9655, 8234, 11018, 10133, 8630, 9532, 7347, 10598, 10828, 8368, 9629, 8882, 10325, 9679, 9921, 7591, 10440, 9863, 9394, 9076, 10074, 9628, 9264, 8041, 10802, 10712, 8052, 9312, 9625, 10456, 10933, 10746, 8628, 10831, 9890, 10066, 11251, 10879, 11008, 10951, 10290]",1.9026948949214995,0.15373093771222807,1.8371238721680436,4333000,2168000,43360,0,3022.578,6045.156,94.66923076923078,11.538461538461537,0.7592307692307692,0.9640765667336771,19.54,133.098,22.775,32.121,5187.101,4335,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,-21.309635,1449.1713,0.009999999776482582,26.40522,26.96469,0.8232431,40.0
3.0,-18.0,-6.66,9660.93,12,32000,False,2200000,1946,69,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-38-43,1629905923,10.400391578674316,716.0627908706665,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,716.0627908706665,2200000,69,13,00000,0,"[-5.0, -7.0, -3.0, -10.0, -5.0, -9.0, -3.0, 1.0, 1.0, -9.0, -1.0, 1.0, -7.0, -11.0, -3.0, -12.0, -13.0, -6.0, -4.0, -16.0, -14.0, -7.0, -5.0, -6.0, -6.0, -15.0, -8.0, -11.0, -7.0, -11.0, -8.0, -4.0, -10.0, -6.0, -9.0, -10.0, -6.0, -9.0, -7.0, -3.0, -2.0, -18.0, -3.0, -15.0, -10.0, -8.0, -5.0, -13.0, -5.0, -11.0, 2.0, -5.0, -10.0, -8.0, -12.0, -4.0, -1.0, -14.0, -6.0, -7.0, 1.0, -5.0, -4.0, -13.0, -2.0, -7.0, -9.0, -11.0, -5.0, -4.0, -9.0, -11.0, -6.0, -4.0, -11.0, -6.0, -8.0, -6.0, 3.0, -3.0, -8.0, -2.0, -6.0, -7.0, -3.0, -1.0, -1.0, 3.0, -5.0, -6.0, -11.0, -6.0, -7.0, -12.0, -1.0, -1.0, -13.0, -10.0, -1.0, -10.0]","[10180, 9274, 11310, 8691, 10999, 9328, 10298, 11622, 11509, 8784, 11603, 11572, 9400, 8717, 10646, 8996, 8114, 9539, 9785, 7442, 8322, 10663, 9914, 9514, 10295, 7796, 9901, 9731, 9142, 8595, 9604, 10290, 8685, 9604, 8927, 9835, 9471, 9506, 9142, 10212, 10873, 7165, 10554, 7046, 9182, 9810, 9929, 8047, 9655, 8234, 11018, 10133, 8630, 9532, 7347, 10598, 10828, 8368, 9629, 8882, 10325, 9679, 9921, 7591, 10440, 9863, 9394, 9076, 10074, 9628, 9264, 8041, 10802, 10712, 8052, 9312, 9625, 10456, 10933, 10746, 8628, 10831, 9890, 10066, 11251, 10879, 11008, 10951, 10290, 10033, 8566, 9957, 9968, 8094, 11174, 11158, 8203, 8887, 11227, 8680]",1.9032556849674966,0.15359511171020704,1.8373238843893518,4397000,2200000,44000,0,3037.276,6074.554,92.86153846153846,11.599999999999998,0.723076923076923,0.9640765667336771,20.882,131.116,23.86,29.656,5220.72,4399,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,-0.83228207,1569.1622,0.009999999776482582,26.592377,18.352654,0.7602782,40.0
3.0,-18.0,-5.9,9866.9,13,32000,False,2232000,1959,70,f1b47a0d58a249ba9ce56187ddf09198,2021-08-25_15-38-54,1629905934,10.35616946220398,726.4189603328705,145,f2ea36c855a543329fa4495f79fd6b81000001,10.0.0.5,726.4189603328705,2232000,70,13,00000,0,"[-6.0, 1.0, -5.0, -2.0, -2.0, 2.0, -3.0, -4.0, -1.0, -2.0, -4.0, -6.0, -2.0, -15.0, -8.0, -11.0, -7.0, -11.0, -8.0, -4.0, -10.0, -6.0, -9.0, -10.0, -6.0, -9.0, -7.0, -3.0, -2.0, -18.0, -3.0, -15.0, -10.0, -8.0, -5.0, -13.0, -5.0, -11.0, 2.0, -5.0, -10.0, -8.0, -12.0, -4.0, -1.0, -14.0, -6.0, -7.0, 1.0, -5.0, -4.0, -13.0, -2.0, -7.0, -9.0, -11.0, -5.0, -4.0, -9.0, -11.0, -6.0, -4.0, -11.0, -6.0, -8.0, -6.0, 3.0, -3.0, -8.0, -2.0, -6.0, -7.0, -3.0, -1.0, -1.0, 3.0, -5.0, -6.0, -11.0, -6.0, -7.0, -12.0, -1.0, -1.0, -13.0, -10.0, -1.0, -10.0, -5.0, -7.0, -3.0, -10.0, -5.0, -9.0, -3.0, 1.0, 1.0, -9.0, -1.0, 1.0]","[10389, 12057, 10111, 11377, 11745, 11316, 10290, 10740, 11141, 11026, 10080, 9922, 11750, 7796, 9901, 9731, 9142, 8595, 9604, 10290, 8685, 9604, 8927, 9835, 9471, 9506, 9142, 10212, 10873, 7165, 10554, 7046, 9182, 9810, 9929, 8047, 9655, 8234, 11018, 10133, 8630, 9532, 7347, 10598, 10828, 8368, 9629, 8882, 10325, 9679, 9921, 7591, 10440, 9863, 9394, 9076, 10074, 9628, 9264, 8041, 10802, 10712, 8052, 9312, 9625, 10456, 10933, 10746, 8628, 10831, 9890, 10066, 11251, 10879, 11008, 10951, 10290, 10033, 8566, 9957, 9968, 8094, 11174, 11158, 8203, 8887, 11227, 8680, 10180, 9274, 11310, 8691, 10999, 9328, 10298, 11622, 11509, 8784, 11603, 11572]",1.9035816796299962,0.1536897641801125,1.8394236891776685,4461000,2232000,44644,0,3064.201,6128.403,94.16153846153848,11.607692307692306,0.7223076923076923,0.9640765667336771,27.536,129.085,23.677,31.747,5223.587,4463,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0005000000237487257,-29.896507,1462.7002,0.009999999776482582,26.91043,20.702972,0.784172,40.0
